time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,VIX · TVC: close
1771954500,6891.05,6891.63,6889.46,6890.33,20443840,42549803.87,65.27960797243263,61.86694683569244,,,,,19.5
1771954800,6890.45,6891.41,6888.27,6888.31,20032980,42402727.17,62.18752351049421,62.5360100338396,,,,,19.53
1771955100,6888.35,6892.16,6886.91,6891.86,20401910,42108723.72,65.29841451751695,63.194546883598214,,,,,19.42
1771955400,6891.93,6893.04,6890.15,6890.32,19138590,41257103.67,62.88156255532283,63.748778796375355,,,,,19.45
1771955700,6890.22,6891.38,6889.19,6890.48,20835000,39331796.82,63.034645298575946,64.17116059695574,,,,,19.45
1771956000,6890.49,6897.22,6890.27,6896.5,20362590,38644642.285,68.32739678317702,64.73295157331741,,,,,19.31
1771956300,6896.49,6896.49,6892.19,6892.21,19236670,38482892.155,61.56267988830405,64.81065787684363,,,,,19.4
1771956600,6892.22,6892.76,6890.4,6891.01,17813110,38352964.76,59.779816901254236,64.69545831805011,,,,,19.49
1771956900,6890.94,6891.34,6889.13,6889.31,17078810,38228185.57,57.25033909003052,64.20118014302598,,,,,19.54
1771957200,6889.32,6889.82,6887.38,6887.68,19387950,38112418.07,54.85368441021249,63.398225849086664,,,,,19.56
1771957500,6887.63,6888.49,6885.9,6886.51,17218640,38028550.07,53.134252753794314,62.44759900752428,,,,,19.64
1771957800,6886.5,6889.27,6886.02,6888.82,21522720,37743413.52,56.06261071896761,61.67178074067821,,,,,19.54
1771958100,6888.68,6893.66,6887.49,6892.89,23120650,37570149.12,60.71966129902915,61.19931250376352,,,,,19.4
1771958400,6892.95,6894.44,6892.22,6893.53,21092670,37435677.77,61.41228291408336,60.84174847237108,,,,,19.38
1771958700,6893.48,6894.71,6891.16,6892.93,21118210,37305537.57,60.33812389570368,60.488785324033294,,,,,19.39
1771959000,6892.96,6894.77,6892.96,6893.96,22144370,37229373.97,61.58045182222907,60.44542306058578,,,,,19.39
1771959300,6893.87,6894.15,6890.66,6890.72,21114460,37146371.57,55.673001240282,59.757893540783286,,,,,19.44
1771959600,6890.72,6892.29,6890.25,6890.81,26229930,37091240.47,55.79984328025253,59.25205644970684,,,,,19.48
1771959900,6890.61,6890.74,6887.57,6888,24367230,37064656.27,50.9022742005207,58.385458514131464,,,,,19.57
1771960200,6888.13,6889.14,6886.51,6888.05,21857990,36987047.37,50.98471221360549,57.146695330590646,,,,,19.6
1771960500,6887.99,6888.13,6883.13,6885.23,21961970,36926410.27,46.26631166013164,56.0540976000069,,,,,19.75
1771960800,6885.31,6885.88,6883.19,6884.27,22344110,36867713.57,44.748086748136444,54.98040258906991,,,,,19.74
1771961100,6884.15,6886.78,6883.42,6885.38,24642340,36825808.62,46.917100475200385,54.242314116582044,,,,,19.73
1771961400,6885.34,6887.45,6885.07,6885.33,21009330,36759159.87,46.827923735485356,53.66904549695868,,,,,19.7
1771961700,6885.37,6886.82,6884.38,6886.78,21926130,36720736.72,49.80741858829991,53.43141448513766,,,,,19.63
1771962000,6886.82,6889.53,6886.16,6888.58,20698710,36672865.07,53.30538028506664,53.23446945414473,,,,,19.58
1771962300,6888.54,6889.56,6886.78,6888.06,21148020,36622895.27,52.17416173164264,52.624076627902824,,,,,19.55
1771962600,6888.19,6892.82,6888.03,6888.21,23252300,36601219.72,52.48738714172649,51.98658407273448,,,,,19.51
1771962900,6888.24,6889.46,6887.4,6887.65,24710350,36579683.62,51.14077310836152,51.329630445067174,,,,,19.54
1771963200,6887.65,6889.61,6886.41,6886.73,24675250,36552974.12,48.92022047529025,50.425328206000124,,,,,19.58
1771963500,6886.77,6887.65,6884.04,6885.06,23734880,36537903.92,45.09273389802086,49.669594824410034,,,,,19.63
1771963800,6885.02,6885.25,6882.48,6883.27,25718860,36536790.62,41.35763417680016,48.638008459877724,,,,,19.71
1771964100,6883.38,6885.18,6881.52,6885.18,27451480,36557089.82,46.45429031188827,48.32029532497541,,,,,19.66
1771964400,6885.26,6887.09,6884.24,6884.91,27973990,36587872.32,45.84768481618958,47.953364796588566,,,,,19.63
1771964700,6884.82,6886.22,6881.48,6881.61,33758170,36639058.67,39.1233225802305,47.44315129088134,,,,,19.71
1771965000,6881.71,6887.26,6881.68,6886.25,42298450,36744496.47,50.18628310824173,47.83159388803172,,,,,19.56
1771965300,6886.31,6887.14,6884.39,6884.43,40438250,36846306.22,46.60842632527842,47.809545734465864,,,,,19.61
1771965600,6884.56,6888.65,6884.14,6888.53,42442360,36924429.17,54.481170790489536,48.35620623839474,,,,,19.48
1771965900,6888.5,6892.92,6888.1,6891.79,48689950,37030300.72,59.58414768963805,49.05454403134746,,,,,19.4
1771966200,6891.74,6899.17,6890,6894.79,82636940,37318141.97,63.62542610972333,49.79169016168008,,,,,19.4
1771966500,6894.78,6894.78,6889.32,6890.69,183558110,38098760.87,55.46302606028778,50.02660904229759,,,,,19.5
1771966800,6890.06,6890.44,6890.06,6890.06,468265910,40320261.17,54.3100799964295,50.156801389062096,,,,,19.58
1772029800,6915.15,6929.56,6915.15,6925.22,162671434,40996715.09,79.68787255550217,52.19587992100071,,,,,18.7
1772030100,6925.21,6930.89,6924.25,6927.77,60302716,41189059.02,80.53241507728012,54.45389382114285,,,,,18.64
1772030400,6927.96,6930.46,6923.53,6926.11,54211560,41331042.57,78.25148849624159,56.82237629244433,,,,,18.78
1772030700,6925.85,6935.03,6925.85,6932.75,53698540,41479595.52,80.61642331047415,59.62657551627818,,,,,18.63
1772031000,6932.88,6936.2,6929.93,6930.72,51816300,41607105.32,77.82998628808255,61.86769665743491,,,,,18.66
1772031300,6930.56,6931.59,6924.86,6929.85,47625710,41737205.97,76.60788534765713,64.06485383825402,,,,,18.66
1772031600,6929.68,6932.24,6926,6926.11,52504080,41897824.27,71.41636123136912,66.3714994561925,,,,,18.68
1772031900,6925.95,6926.77,6919.75,6921.67,45208450,41963455.57,65.72220259161608,67.48120799071924,,,,,18.74
1772032200,6921.63,6924.66,6920.04,6921.33,39946100,42035437.37,65.29288534525489,68.81581220643184,,,,,18.78
1772032500,6921.3,6923.97,6919.47,6923.01,38228170,42080313.02,66.45878212065364,69.67135587287214,,,,,18.67
1772032800,6922.94,6925.27,6919.41,6924.08,34249000,42129886.42,67.21419880251631,70.21635952379202,,,,,18.68
1772033100,6924.05,6928.53,6923.16,6927.59,32832630,42127252.32,69.63051205033561,70.64529423383576,,,,,18.58
1772033400,6927.75,6929.74,6920.44,6920.64,36647390,42151675.42,60.17385497945652,70.98178201377637,,,,,18.79
1772033700,6920.63,6921.86,6918.83,6920.22,30546880,42171233.12,59.6466574915944,71.36296612057387,,,,,18.82
1772034000,6920.3,6923.72,6919.89,6921.69,32501610,42200630.47,60.936651499525624,70.02359318800411,,,,,18.77
1772034300,6921.59,6924.6,6920.99,6921.71,33748460,42235180.47,60.95493972726492,68.62520209157445,,,,,18.77
1772034600,6921.67,6923.76,6920.02,6921.11,29703760,42275902.87,60.046706712891556,67.32486053562089,,,,,18.74
1772034900,6921.02,6924.91,6918.37,6924.91,30471540,42306908.87,63.73243877688965,66.11886164036484,,,,,18.67
1772035200,6924.94,6928.18,6924.58,6925.87,32905840,42363726.32,64.62040481684775,65.17532010670521,,,,,18.7
1772035500,6925.83,6929.22,6924.63,6929.08,30981970,42414975.27,67.48692213922374,64.52382273467425,,,,,18.61
1772035800,6929.04,6929.77,6927,6927.39,29584460,42456414.07,64.52289672292024,64.0314324126422,,,,,18.62
1772036100,6927.47,6927.47,6923.31,6924.38,27309090,42495140.02,59.50970223894679,63.58768238745154,,,,,18.67
1772036400,6924.39,6927.79,6923.43,6927.66,27825180,42521086.47,62.893059621060914,63.416266264294826,,,,,18.57
1772036700,6927.55,6932.13,6927.34,6931.32,26325470,42543463.22,66.27907062122097,63.403429728621056,,,,,18.5
1772037000,6931.23,6934.64,6931.2,6931.98,28176720,42579174.07,66.86622415841839,63.37857439689977,,,,,18.52
1772037300,6931.82,6933.63,6930.72,6933.27,32917730,42637333.02,68.03766692993972,63.26479974544293,,,,,18.47
1772037600,6933.33,6936.37,6933.1,6935.64,24058270,42651512.07,70.12729060533303,63.975759433005535,,,,,18.43
1772037900,6935.71,6940.44,6935.71,6938.9,28414280,42685157.47,72.76491128439001,64.91277756106237,,,,,18.36
1772038200,6938.83,6940.21,6937.91,6938.31,26500050,42691798.27,71.5338813600849,65.66972255110231,,,,,18.43
1772038500,6938.2,6938.2,6936.79,6937.22,24158380,42685469.92,69.20450251730574,66.25897703610524,,,,,18.41
1772038800,6937.25,6939.63,6936.53,6938.04,24696410,42633509.82,69.99605325899633,66.96964464654128,,,,,18.44
1772039100,6938.14,6939.45,6935.82,6937.55,23886850,42600446.82,68.85709671523124,67.33569164213712,,,,,18.43
1772039400,6937.72,6940.02,6937.01,6939.51,27762580,42588902.07,70.89702834654584,67.7840218942584,,,,,18.41
1772039700,6939.67,6940.04,6938.53,6939.46,26028650,42565279.82,70.76967735018843,68.01850440932732,,,,,18.41
1772040000,6939.47,6940.19,6938.51,6939.62,21596280,42519342.37,70.94950748770411,68.47754803538331,,,,,18.41
1772040300,6939.59,6939.81,6935.83,6936.28,22552920,42462954.17,62.329046027376535,68.67892973455686,,,,,18.46
1772040600,6936.19,6938.13,6935.24,6936.91,21429620,42402637.37,63.236402411500556,68.70345421958827,,,,,18.44
1772040900,6936.97,6939.65,6936.93,6939.24,21345610,42315898.92,66.45454324178635,68.71598797820009,,,,,18.42
1772041200,6939.2,6940.86,6938.85,6939.77,20789070,42178795.52,67.15876772248137,68.73688394706173,,,,,18.41
1772041500,6939.84,6941.65,6939.1,6939.52,21643070,41882618.57,66.45013355382741,68.62348870591084,,,,,18.43
1772041800,6939.59,6942.1,6939.33,6941.06,20275900,40979451.77,68.64492193416199,68.51760522939864,,,,,18.38
1772042100,6941.21,6942.25,6940.81,6942.08,22547420,38350440.37,70.04279360152279,68.32316825205098,,,,,18.4
1772042400,6942.09,6943.32,6941.32,6941.45,24274430,38068571.935,68.02555815423524,68.07257373734743,,,,,18.4
1772042700,6941.46,6942.09,6941.04,6941.72,21716290,37896149.48,68.44499757769404,68.01832338451803,,,,,18.42
1772043000,6941.79,6943.33,6941.47,6941.8,20254760,37719711.02,68.57652954907971,67.91692883380969,,,,,18.4
1772043300,6941.83,6941.88,6940.12,6940.71,19355340,37558498.2,64.62397413139422,67.6145629349642,,,,,18.43
1772043600,6940.7,6940.9,6939.55,6939.59,18372670,37426766.5,60.74942774948485,66.88973432088842,,,,,18.49
1772043900,6939.6,6940.32,6939.05,6939.82,19464410,37324196.75,61.263053842960545,66.21068978465784,,,,,18.46
1772044200,6939.86,6941.61,6939.73,6940.07,18116820,37178765.75,61.8474687679082,65.56054416181529,,,,,18.43
1772044500,6940.11,6940.32,6938.84,6939.57,20782730,37047932.4,59.90101202134371,65.38711316138438,,,,,18.4
1772044800,6939.62,6942.94,6939.54,6942.56,20406070,36935649.3,66.65861058405349,65.63155660228101,,,,,18.34
1772045100,6942.46,6942.6,6941.61,6942.29,18880550,36827943.15,65.58379786175965,65.56936050370767,,,,,18.36
1772045400,6942.29,6943.33,6942.15,6942.6,20173120,36732549.4,66.25654020585218,65.5049156810913,,,,,18.34
1772045700,6942.61,6942.79,6941.18,6941.83,22073120,36659104.35,62.96428270918447,65.25592633504537,,,,,18.33
1772046000,6941.87,6945.03,6941.71,6943.91,23965580,36574000.35,67.64171801717993,65.1842689124038,,,,,18.34
1772046300,6943.99,6946.32,6943.27,6946.12,25836660,36542556.2,71.7274151313915,65.30459902168013,,,,,18.3
1772046600,6946.1,6946.67,6945.21,6945.25,23426800,36498293.15,68.08297436858577,65.30870017984803,,,,,18.29
1772046900,6945.21,6947.17,6944.29,6946.83,23279800,36447017.75,70.9679728827274,65.48891270163612,,,,,18.28
1772047200,6946.86,6947.15,6945.22,6945.63,21199570,36366613.15,66.0823755419693,65.31075884398538,,,,,18.3
1772047500,6945.72,6946.31,6945.02,6945.23,21554630,36282542.35,64.48869135658882,65.30109578864213,,,,,18.29
1772047800,6945.29,6948.3,6945.18,6948.3,24308430,36219715.7,70.3907904568938,65.98976455345705,,,,,18.23
1772048100,6948.32,6949.84,6947.82,6949.1,21850330,36159024.25,71.71027654979758,66.73599474680256,,,,,18.21
1772048400,6949.13,6949.84,6947.4,6947.45,22498860,36110866.45,65.25154216402767,66.97914284652538,,,,,18.21
1772048700,6947.52,6949.43,6947.22,6948.77,21054040,36046594.55,67.75373147126444,67.54005137866257,,,,,18.17
1772049000,6948.84,6949.25,6948.04,6948.37,25853100,36015104.15,66.19812038099707,67.5071592213014,,,,,18.13
1772049300,6948.45,6948.98,6947.46,6947.72,23561090,35948973,63.64104708254192,67.36839130850014,,,,,18.13
1772049600,6947.76,6949.54,6947.27,6947.68,26870690,35888607.35,63.47854616831729,67.16996316296192,,,,,18.09
1772049900,6947.64,6949.03,6947.64,6948.35,25871520,35856458.2,65.08663379634366,67.32155966918758,,,,,18.08
1772050200,6948.41,6948.41,6946.72,6947.68,28083990,35849598.4,62.14005557920029,66.92858378076046,,,,,18.1
1772050500,6947.7,6948.69,6946.73,6947.93,30876090,35868485.4,62.81649112720322,66.29208920903274,,,,,18.11
1772050800,6948.04,6948.07,6945.21,6946.19,34873110,35919359.9,55.397715612568625,65.38599929788866,,,,,18.13
1772051100,6946.32,6947.47,6945.92,6945.92,37606280,35985998.7,54.32554996715067,64.19725480391888,,,,,18.15
1772051400,6945.97,6946.62,6944.39,6945.48,36534620,36040912.75,52.54094734930062,63.23000993301399,,,,,18.16
1772051700,6945.52,6948.4,6944.89,6947.98,35415200,36102178.75,60.48392302227552,62.94395505199161,,,,,18.09
1772052000,6948.01,6949.18,6947.13,6947.77,43289750,36199909.95,59.58184912836912,62.17188781423984,,,,,18.05
1772052300,6947.38,6950.63,6947.38,6949.02,50517500,36331434.75,63.10880693890803,61.55749712774773,,,,,18.05
1772052600,6949.75,6952.51,6948.5,6950.44,88626830,36656588.6,66.66723491770989,61.658618038725024,,,,,17.95
1772052900,6950.3,6950.3,6946.11,6946.11,189486210,37487784.05,50.63005183709342,60.435498064855665,,,,,17.93
1772053200,6946.58,6946.62,6946.11,6946.12,527961360,40014929.3,50.65957176862689,59.32560173540066,,,,,17.95
1772116200,6946.45,6946.88,6935.43,6937,176769719,40772296.595,31.916318145100618,57.05954966844057,,,,,17.98
1772116500,6937.39,6940.4,6931.36,6938.51,72214916,41007994.625,36.12986742390582,55.10607261526832,,,,,18.05
1772116800,6938.11,6938.44,6924.7,6930.24,63005185,41221506.8,26.468352984425508,52.34762398584559,,,,,18.33
1772117100,6930.35,6930.35,6922.3,6926.04,61342780,41413144.45,23.091179160498854,49.55841852736692,,,,,18.48
1772117400,6926.2,6930.44,6922.07,6925.3,54331600,41576962.65,22.545357537652308,46.68190898525613,,,,,18.51
1772117700,6925.62,6930.05,6920.74,6923.27,52567980,41731205.8,21.073739082148464,44.2301963759404,,,,,18.52
1772118000,6922.9,6925.88,6912.25,6919.91,54355100,41896659.7,18.877360087511434,41.69818281310903,,,,,18.63
1772118300,6919.55,6922.02,6915.25,6915.93,45976730,42006776.85,16.662103715352345,39.135408267827,,,,,18.83
1772118600,6916.15,6921.1,6901.75,6901.75,48697150,42140932.85,11.489068825016616,35.63577582516565,,,,,19.17
1772118900,6901.89,6902.02,6879.62,6880.14,53974520,42293919.4,7.610970404144652,31.923570202006754,,,,,19.99
1772119200,6880.9,6884.78,6865.94,6868.3,50312260,42414754.45,6.346885419694345,27.869147236348635,,,,,20.54
1772119500,6868.44,6878.73,6863.84,6873.37,48498660,42541507.2,13.009561501201148,24.036456278026584,,,,,20.22
1772119800,6872.81,6873.25,6859.73,6860.82,49968700,42680028.85,10.935644755756542,21.201141486502518,,,,,20.49
1772120100,6861.39,6881.81,6861.39,6881.58,43617070,42787700,30.634482291908654,19.77077795245122,,,,,19.75
1772120400,6881.92,6886.8,6879.71,6885.63,43641360,42901049.85,33.714597257431194,19.899226460474832,,,,,19.58
1772120700,6886.04,6893.41,6883.44,6892.42,38119220,42986033.65,38.63440025122953,20.07812166242653,,,,,19.35
1772121000,6892.14,6895.29,6886.79,6892.68,34330530,43035833.2,38.82164767293403,20.960499854462853,,,,,19.44
1772121300,6892.81,6897.41,6889.37,6893.26,35849830,43096514.75,39.266848548303805,22.115904810734637,,,,,19.44
1772121600,6893.41,6898.17,6892.29,6896.92,38161390,43152487.65,42.128776352022456,23.514720440332503,,,,,19.44
1772121900,6896.85,6898.84,6891.31,6897.71,36972520,43225519.25,42.755815875029356,25.063440211252573,,,,,19.39
1772122200,6897.57,6901.83,6895.2,6901.83,33805520,43283242.55,46.03951176281267,27.00359390234552,,,,,19.27
1772122500,6902.03,6906.45,6898.79,6899.63,33140240,43342295.4,44.569307775594616,28.99696562093425,,,,,19.21
1772122800,6899.49,6903.68,6898.12,6900.53,32203770,43383732.95,45.33832197437443,31.41476941731695,,,,,19.19
1772123100,6900.61,6906.69,6900.61,6903.84,32613270,43430435.9,48.18544352781194,34.312946069007474,,,,,19.08
1772123400,6903.8,6904.57,6900.8,6901.64,30080770,43451525.4,46.453549465171214,37.17770778654153,,,,,19.13
1772123700,6901.56,6901.88,6890.25,6891.15,30140330,43466326.9,39.21579315761771,39.049581476285574,,,,,19.52
1772124000,6891.11,6892.18,6884.64,6884.83,28198810,43477850.45,35.61540583486155,40.8124215533645,,,,,19.66
1772124300,6884.76,6889.18,6879.4,6888.73,29268250,43499937.3,39.317792747690135,41.43265801449176,,,,,19.62
1772124600,6888.86,6890.23,6879.85,6879.85,26035020,43472636.55,34.45892962557426,41.485824612216256,,,,,19.82
1772124900,6879.95,6881.13,6876.31,6877.81,28347920,43481066.6,33.436648915647154,41.114556659674655,,,,,19.9
1772125200,6877.98,6881.75,6877.4,6881.75,27422420,43481197.55,37.30521934499456,41.006240350536125,,,,,19.81
1772125500,6881.58,6884.59,6881.02,6881.98,23377230,43464494.85,37.53345270778381,40.88242636192756,,,,,19.71
1772125800,6882.12,6886.12,6879.12,6879.12,24367760,43434465.35,35.788766405281265,40.42956850858889,,,,,19.73
1772126100,6878.89,6880.56,6876.53,6879.39,23082830,43396416.8,36.090792647985694,39.95349542094292,,,,,19.79
1772126400,6879.31,6880.21,6876.9,6879.53,21418840,43332575.25,36.258212463786585,39.2548311852982,,,,,19.82
1772126700,6879.44,6881,6877.89,6878.42,23411140,43251301.3,35.4649401691853,38.60451921341182,,,,,19.78
1772127000,6878.3,6886.2,6877.93,6884.07,24152530,43179726.1,42.37578400279555,38.39290935829904,,,,,19.6
1772127300,6884.22,6884.22,6873.6,6875.1,22292840,43070214.55,35.8178945134314,37.509513000129004,,,,,19.94
1772127600,6875.1,6876.33,6872.41,6872.5,19656660,42917175.05,34.167364533775654,36.631928362172175,,,,,19.99
1772127900,6872.38,6873.76,6867.67,6868.52,22822170,42589508.1,31.75506735074741,36.09901937596716,,,,,20.15
1772128200,6868.49,6874.39,6866.59,6874.08,21731000,41630777.7,38.30784828475635,36.29133669381679,,,,,19.99
1772128500,6874.04,6874.04,6869.17,6871.15,21804770,39546564.55,36.328249305379515,36.07779787650889,,,,,20.07
1772128800,6871.07,6871.1,6865.6,6866.78,23354980,38830696.455,33.544031421995385,36.012448004824684,,,,,20.18
1772129100,6866.88,6869.51,6864.13,6866.31,26414370,38592967.785,33.248885392826395,35.9990363246232,,,,,20.28
1772129400,6866.37,6870.82,6866.22,6869.03,23108130,38385290.15,36.71905251691046,35.95716726547433,,,,,20.16
1772129700,6868.98,6873.45,6865.16,6873.45,22900830,38204776.7,41.996056685296196,36.27592469243951,,,,,20.06
1772130000,6873.32,6873.8,6869.28,6873.57,21093890,38063095.7,42.137134285312726,36.72937954101319,,,,,20
1772130300,6873.76,6875.04,6872.08,6872.75,19777660,37934487.95,41.39620231580662,37.10833737442897,,,,,20
1772130600,6872.64,6884.95,6872.1,6884.89,31629220,37872216.8,54.22835172232813,38.391918750039075,,,,,19.59
1772130900,6884.96,6892.06,6881.83,6890.39,25631750,37785685.95,58.6462639626016,40.047727592425964,,,,,19.28
1772131200,6890.38,6893.15,6888.75,6891.54,20627360,37698603.15,59.52592885097878,41.27273793872477,,,,,19.16
1772131500,6891.33,6897.16,6887.47,6890.21,22729200,37626046.3,57.989576162272684,42.85642948507057,,,,,19.26
1772131800,6890.37,6890.37,6886.88,6888.97,18933250,37526171.3,56.52477619066747,44.453387460562844,,,,,19.29
1772132100,6889.01,6892.17,6887.6,6889.86,21443400,37436448.4,57.35735532898371,46.28212231615115,,,,,19.27
1772132400,6889.93,6895.53,6887.93,6894.67,24035300,37371093.5,61.63370591724121,47.94825500418578,,,,,19.15
1772132700,6894.72,6900.43,6894.21,6900.43,24419720,37326473.6,66.02731249710604,50.06961666073767,,,,,18.98
1772133000,6900.31,6903.28,6899.55,6901.12,23285340,37295256.75,66.52190030188433,52.42517872358688,,,,,18.97
1772133300,6901.25,6907.37,6901.25,6905.49,25985580,37270611.7,69.5458655106722,55.017820160575866,,,,,18.82
1772133600,6905.45,6908.99,6904.97,6908.24,26097690,37230302.7,71.30255561552012,57.48807038190513,,,,,18.77
1772133900,6908.25,6908.25,6901.12,6902.26,25311990,37203046.05,62.81701765054976,58.97528187942324,,,,,18.95
1772134200,6902.17,6908.59,6901.27,6907.97,23910750,37160447.4,66.8711693838204,60.74199867217379,,,,,18.76
1772134500,6907.95,6909.08,6905.56,6906.37,23478840,37135331.7,64.74104938047637,62.409487748221636,,,,,18.81
1772134800,6906.67,6908.23,6906.01,6907.7,23965980,37099938,65.71860172635775,63.23021989136661,,,,,18.76
1772135100,6907.61,6912.58,6907.59,6911.73,24544040,37077363.8,68.56275626524734,63.93854077012702,,,,,18.63
1772135400,6911.72,6911.86,6909.07,6911.04,25746930,37067330,67.52971350628744,64.51023967407764,,,,,18.66
1772135700,6911.08,6912.38,6906.36,6906.4,28601950,37063816.6,60.88613585753251,64.71713679516763,,,,,18.72
1772136000,6906.3,6911.95,6904.73,6911.41,25412560,37051282.25,64.90129389180281,65.31545948810587,,,,,18.58
1772136300,6911.54,6913.71,6907.3,6907.3,28599200,37054776.55,59.50478849379195,65.46884757130645,,,,,18.71
1772136600,6907.22,6907.99,6904.8,6904.8,33744300,37092441.15,56.43109466089891,65.09723248156772,,,,,18.75
1772136900,6904.94,6908.54,6903.02,6907.13,30389200,37122889.7,58.578599092096105,64.565181524067,,,,,18.72
1772137200,6907.2,6907.57,6902.97,6904.45,30229660,37159417.55,55.20788375988175,63.75703748535254,,,,,18.8
1772137500,6904.7,6906.32,6902.18,6902.46,36610280,37219389.1,52.77931817440023,62.55942696133311,,,,,18.83
1772137800,6902.46,6910.01,6902.46,6909.9,37770580,37292710.6,59.88436507840577,61.74384192296781,,,,,18.64
1772138100,6910.01,6910.96,6907.57,6910.04,38485370,37368797.05,60.00631062602662,61.54307713550186,,,,,18.51
1772138400,6910.08,6910.25,6906.15,6909.11,48263720,37490251.3,58.72914980300247,60.96150430830058,,,,,18.44
1772138700,6909.05,6909.4,6905.62,6907.56,53418170,37647208.55,56.56815314509237,60.37772600577316,,,,,18.55
1772139000,6907.65,6909.92,6902.45,6906.69,86964100,37983592.75,55.33734340261786,59.63620755407745,,,,,18.65
1772139300,6905.35,6908.75,6904.24,6908.75,192850600,38845672.75,57.68505813335573,58.85922911608519,,,,,18.64
1772139600,6908.88,6908.9,6908.84,6908.87,491614100,41201069.9,57.82413773954686,58.16597370417515,,,,,18.63
1772202600,6843.74,6856.82,6843.74,6852.51,195100773,42074354.565,21.71853334131977,55.36828781015996,,,,,20.98
1772202900,6852.84,6857.04,6844.8,6856.49,74146017,42344919.75,25.26726453597429,52.53728571331506,,,,,20.97
1772203200,6856.29,6856.29,6831.74,6841.75,62508260,42555451.5,21.398316838136736,49.81539488076826,,,,,21.26
1772203500,6841.76,6852.77,6837.97,6850.4,58444400,42751980.55,28.33344465163215,47.80841988010634,,,,,21.23
1772203800,6850.47,6851.15,6842.39,6845.74,51577800,42905694.55,26.95370971040319,45.54949920998543,,,,,21.29
1772204100,6845.34,6848.02,6841.47,6844.68,49621880,43051991,26.635971490004607,43.50864833356563,,,,,21.38
1772204400,6843.94,6859.37,6841.95,6854.32,52645550,43219035.4,34.2294103345976,42.18365491643688,,,,,20.86
1772204700,6854.5,6868.58,6854.24,6863.48,49827270,43379106.2,40.52836299917525,40.80108333934898,,,,,20.46
1772205000,6863.17,6870.59,6860.98,6861.21,52273110,43555077.7,39.518296671647505,39.33765377117904,,,,,20.53
1772205300,6861.1,6863.48,6852.23,6857.07,47883660,43697556.25,37.67415808892584,37.83372579160215,,,,,20.65
1772205600,6856.98,6864.66,6855.72,6863.56,41905100,43820988.55,42.225705071993936,36.809265214952255,,,,,20.45
1772205900,6862.79,6863.46,6856.9,6860.98,35851240,43892631.15,40.94556515821468,35.781281054637745,,,,,20.59
1772206200,6861.06,6861.54,6853.6,6860.39,39211270,43973084.25,40.64212439740818,34.5639286449272,,,,,20.55
1772206500,6859.92,6869.81,6859.79,6865.7,36277020,44049006,44.61996577756565,33.62077350478568,,,,,20.27
1772206800,6865.76,6872.41,6863.2,6872.17,34481880,44115824.35,49.0962090529515,35.576321769902236,,,,,20.12
1772207100,6872.31,6875.4,6865.68,6866.3,32216580,44166185.4,45.50272001785477,37.02171144717942,,,,,20.14
1772207400,6866.1,6866.49,6858.54,6860.58,31894000,44220083.1,42.257009835683796,38.51161808986135,,,,,20.54
1772207700,6860.58,6868.73,6857.85,6867.82,31157520,44244721.05,47.37384300603608,39.87164654374734,,,,,20.23
1772208000,6867.59,6874.34,6866.57,6872.24,31970100,44282735.4,50.2710508750521,41.53717091265083,,,,,20.03
1772208300,6872.73,6873.05,6862.38,6863.13,30319070,44325040.8,44.797012449921134,42.83438812407344,,,,,20.25
1772208600,6863.25,6871.08,6863.24,6870.8,31561170,44373036.8,49.757483630014264,43.9435362166032,,,,,19.98
1772208900,6870.58,6875.69,6868.21,6871.76,30652210,44414577.3,50.358745480939696,44.645706393872096,,,,,19.95
1772209200,6871.8,6873.73,6867.43,6873.55,32607850,44454404.85,51.5236456268976,45.5032313192471,,,,,19.94
1772209500,6873.48,6875.2,6868.74,6868.86,32774190,44513229.15,48.32392094307207,46.26392866597183,,,,,19.98
1772209800,6869.06,6877.22,6869.06,6876.8,30684480,44557020.9,53.579800155591776,47.07493545765739,,,,,19.75
1772210100,6876.9,6877.38,6870.11,6870.2,27894530,44593000,49.10862472179423,47.65801114077021,,,,,19.87
1772210400,6870.5,6870.5,6862.5,6862.5,29603640,44635278.1,44.44838672337281,47.92988702119626,,,,,20.15
1772210700,6862.55,6865.45,6861.2,6861.52,28514320,44661588.2,43.877678668769704,47.87686651342512,,,,,20.25
1772211000,6861.43,6871.64,6861.43,6871.12,29004720,44683060.05,50.57273750493916,47.98233283142424,,,,,19.94
1772211300,6871.3,6874.34,6863.46,6863.91,28260290,44700985.25,46.12252675535139,48.02660474124543,,,,,20.17
1772211600,6863.77,6873.02,6863.77,6871.46,25015700,44707389.35,50.98634742599552,48.650128854839124,,,,,19.95
1772211900,6871.39,6877.6,6870.62,6876.55,24069910,44699144.6,54.00124085123347,49.123514415210366,,,,,19.79
1772212200,6876.55,6876.59,6863.66,6863.9,27031610,44697045.25,46.36767218445846,48.84470165159654,,,,,20.14
1772212500,6863.95,6863.97,6857.06,6857.24,24605390,44680202.25,42.92715030944851,48.711140070134206,,,,,20.39
1772212800,6857.33,6857.82,6848.5,6855.26,30739950,44665111.15,41.931011157093174,48.15210632206841,,,,,20.58
1772213100,6855.33,6859.67,6854.49,6856.28,29741110,44602324.45,42.66907942039053,47.602844460600615,,,,,20.49
